CONSENT.EXE-2D674CE4.pf,6/6/2023 2:23:24 PM,8/10/2023 4:18:10 PM,"58,780",CONSENT.EXE,C:\Windows\System32\consent.exe,107,"8/10/2023 4:18:00 PM, 8/10/2023 4:07:45 PM, 8/10/2023 3:30:27 PM, 8/10/2023 3:17:34 PM, 8/10/2023 2:22:51 PM, 8/10/2023 1:56:40 PM, 8/10/2023 1:44:49 PM, 8/10/2023 1:41:25 PM",No
CPTINSTALL.EXE-A5409700.pf,8/9/2023 7:36:03 PM,8/9/2023 7:36:03 PM,"7,910",CPTINSTALL.EXE,C:\PROGRAM FILES\Zoom\bin\CPTINSTALL.EXE,1,8/9/2023 7:36:03 PM,No
CREDENTIALUIBROKER.EXE-202232B4.pf,6/7/2023 8:44:52 AM,7/31/2023 4:55:59 PM,"43,321",,,8,"7/31/2023 4:55:49 PM, 7/5/2023 4:20:38 PM, 6/29/2023 3:39:22 PM, 6/14/2023 11:34:56 AM, 6/7/2023 10:19:28 AM, 6/7/2023 9:27:09 AM, 6/7/2023 9:08:49 AM, 6/7/2023 8:44:46 AM",No
CREDENTIALUIBROKER.EXE-E9F92FD0.pf,6/6/2023 5:45:27 PM,8/8/2023 2:22:30 PM,"45,686",CREDENTIALUIBROKER.EXE,C:\Windows\System32\CREDENTIALUIBROKER.EXE,15,"8/8/2023 2:22:21 PM, 8/7/2023 2:35:05 PM, 8/7/2023 1:20:30 PM, 8/7/2023 8:09:20 AM, 8/2/2023 9:22:35 AM, 7/31/2023 8:57:00 AM, 7/17/2023 8:11:17 AM, 7/17/2023 8:11:09 AM",No
CSC.EXE-064435F2.pf,8/9/2023 4:46:59 PM,8/10/2023 2:05:43 PM,"9,897",CSC.EXE,C:\Windows\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\csc.exe,4,"8/10/2023 2:05:43 PM, 8/10/2023 4:01:29 AM, 8/10/2023 4:00:03 AM, 8/9/2023 4:46:58 PM",No
CSCRIPT.EXE-E9FF6526.pf,8/10/2023 2:25:29 PM,8/10/2023 2:25:29 PM,"7,742",CSCRIPT.EXE,C:\Windows\SysWOW64\cscript.exe,1,8/10/2023 2:25:21 PM,No
CTCSTART.EXE-5C93C598.pf,6/12/2023 10:16:53 AM,8/8/2023 1:06:12 PM,"5,033",CTCSTART.EXE,C:\ctccore\MBAdmin\ctcstart.exe,17,"8/8/2023 1:06:02 PM, 7/28/2023 2:50:16 PM, 7/28/2023 2:46:40 PM, 7/20/2023 3:49:28 PM, 6/28/2023 8:57:51 AM, 6/28/2023 8:54:55 AM, 6/21/2023 3:05:54 PM, 6/20/2023 6:16:40 PM",No
CTCSTART.EXE-A1B4C2B2.pf,6/20/2023 6:07:53 PM,8/8/2023 1:54:58 PM,"5,010",CTCSTART.EXE,C:\ctccore\TalonMDC\ctcstart.exe,12,"8/8/2023 1:54:48 PM, 8/8/2023 11:19:42 AM, 8/8/2023 11:08:31 AM, 7/28/2023 12:26:08 PM, 6/23/2023 11:11:55 AM, 6/21/2023 3:18:07 PM, 6/21/2023 3:12:45 PM, 6/21/2023 11:17:26 AM",No
CVTRES.EXE-84F07AF8.pf,8/9/2023 4:46:58 PM,8/10/2023 2:05:43 PM,"3,184",CVTRES.EXE,C:\Windows\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\cvtres.exe,4,"8/10/2023 2:05:43 PM, 8/10/2023 4:01:29 AM, 8/10/2023 4:00:03 AM, 8/9/2023 4:46:58 PM",No
CWAFEATUREFLAGUPDATER.EXE-578CB09F.pf,8/10/2023 8:07:26 AM,8/10/2023 1:21:18 PM,"25,627",CWAFEATUREFLAGUPDATER.EXE,C:\PROGRAM FILES (X86)\Citrix\ICA CLIENT\Receiver\FEATUREFLAG\CWAFEATUREFLAGUPDATER.EXE,3,"8/10/2023 1:21:17 PM, 8/10/2023 9:59:48 AM, 8/10/2023 8:07:24 AM",No
DASHOST.EXE-38AAABF0.pf,8/10/2023 9:03:01 AM,8/10/2023 9:03:01 AM,"4,541",DASHOST.EXE,C:\Windows\System32\dasHost.exe,1,8/10/2023 9:02:51 AM,No
DATAEXCHANGEHOST.EXE-58347B91.pf,8/10/2023 8:05:26 AM,8/10/2023 8:05:26 AM,"14,821",DATAEXCHANGEHOST.EXE,C:\Windows\System32\DATAEXCHANGEHOST.EXE,1,8/10/2023 8:05:16 AM,No
DESKTOP-TRAMPOLINE.EXE-AB5C8656.pf,8/10/2023 2:15:53 PM,8/10/2023 4:21:06 PM,"3,768",DESKTOP-TRAMPOLINE.EXE,C:\Users\nmoyer\AppData\Local\GITHUBDESKTOP\APP-3.2.7\RESOURCES\app\DESKTOP-TRAMPOLINE\DESKTOP-TRAMPOLINE.EXE,6,"8/10/2023 4:21:06 PM, 8/10/2023 4:21:06 PM, 8/10/2023 2:15:54 PM, 8/10/2023 2:15:54 PM, 8/10/2023 2:15:53 PM, 8/10/2023 2:15:53 PM",No
DEVENV.EXE-F5882693.pf,6/7/2023 3:18:43 PM,8/10/2023 2:23:46 PM,"131,127",DEVENV.EXE,C:\PROGRAM FILES\MICROSOFT VISUAL STUDIO\2022\COMMUNITY\Common7\IDE\devenv.exe,32,"8/10/2023 2:23:44 PM, 8/10/2023 2:16:30 PM, 8/9/2023 3:58:43 PM, 8/9/2023 2:58:20 PM, 8/4/2023 3:06:39 PM, 8/4/2023 11:18:00 AM, 8/4/2023 10:47:06 AM, 8/4/2023 9:24:39 AM",No
DFSVC.EXE-AD35CBCB.pf,7/14/2023 4:15:24 PM,7/14/2023 4:15:24 PM,"36,348",DFSVC.EXE,C:\Windows\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\dfsvc.exe,1,7/14/2023 4:15:14 PM,No
DISMHOST.EXE-68CE2F62.pf,8/10/2023 2:29:51 PM,8/10/2023 2:29:51 PM,"8,133",DISMHOST.EXE,C:\WINDOWS\TEMP\5009038A-898A-47C0-AB21-9BC60C47CB8B\DISMHOST.EXE,1,8/10/2023 2:29:50 PM,Yes
DISPLAYLINK USB GRAPHICS SOFT-FCE8B6FC.pf,6/14/2023 8:11:44 AM,6/14/2023 8:11:44 AM,"25,905",,,1,6/14/2023 8:11:34 AM,No
DLLHOST.EXE-08D3C038.pf,8/10/2023 7:59:03 AM,8/10/2023 1:27:37 PM,"4,290",DLLHOST.EXE,C:\Windows\System32\dllhost.exe,3,"8/10/2023 1:27:32 PM, 8/10/2023 9:04:16 AM, 8/10/2023 7:58:54 AM",No
DLLHOST.EXE-34E3C159.pf,8/10/2023 7:59:05 AM,8/10/2023 7:59:05 AM,"7,666",DLLHOST.EXE,C:\Windows\System32\dllhost.exe,1,8/10/2023 7:58:55 AM,No
DLLHOST.EXE-3EE67A35.pf,6/6/2023 4:52:57 PM,7/22/2023 11:40:44 AM,"11,299",DLLHOST.EXE,C:\Windows\System32\dllhost.exe,15,"7/22/2023 11:40:39 AM, 7/20/2023 11:15:57 AM, 7/19/2023 10:50:47 AM, 7/13/2023 11:56:25 AM, 7/5/2023 1:30:12 PM, 6/23/2023 8:42:01 AM, 6/22/2023 1:04:36 PM, 6/14/2023 11:30:30 AM",No
DLLHOST.EXE-427FF748.pf,8/10/2023 1:23:03 PM,8/10/2023 1:23:03 PM,"5,702",DLLHOST.EXE,C:\Windows\System32\dllhost.exe,1,8/10/2023 1:22:53 PM,No
DLLHOST.EXE-5941B514.pf,8/10/2023 7:59:53 AM,8/10/2023 4:34:07 PM,"6,855",DLLHOST.EXE,C:\Windows\System32\dllhost.exe,22,"8/10/2023 4:33:57 PM, 8/10/2023 4:19:11 PM, 8/10/2023 4:15:31 PM, 8/10/2023 4:11:51 PM, 8/10/2023 4:07:32 PM, 8/10/2023 3:32:33 PM, 8/10/2023 3:30:27 PM, 8/10/2023 3:16:50 PM",No
DLLHOST.EXE-6153BB8F.pf,8/10/2023 7:58:57 AM,8/10/2023 7:58:57 AM,"6,490",DLLHOST.EXE,C:\Windows\System32\dllhost.exe,1,8/10/2023 7:58:51 AM,No
DLLHOST.EXE-6A829A47.pf,8/10/2023 7:59:43 AM,8/10/2023 7:59:43 AM,"3,207",DLLHOST.EXE,C:\Windows\System32\dllhost.exe,1,8/10/2023 7:59:33 AM,No
DLLHOST.EXE-6E31253B.pf,8/10/2023 1:57:26 PM,8/10/2023 2:23:55 PM,"6,460",DLLHOST.EXE,C:\Windows\System32\dllhost.exe,2,"8/10/2023 2:23:45 PM, 8/10/2023 1:57:16 PM",No
DLLHOST.EXE-9F1D6BC0.pf,8/10/2023 7:58:39 AM,8/10/2023 7:58:39 AM,"3,248",DLLHOST.EXE,C:\Windows\System32\dllhost.exe,1,8/10/2023 7:58:34 AM,No
DLLHOST.EXE-A4CC6741.pf,8/10/2023 10:09:25 AM,8/10/2023 4:34:08 PM,"5,727",DLLHOST.EXE,C:\Windows\System32\dllhost.exe,12,"8/10/2023 4:33:58 PM, 8/10/2023 4:07:32 PM, 8/10/2023 3:33:44 PM, 8/10/2023 3:33:00 PM, 8/10/2023 3:32:42 PM, 8/10/2023 3:32:34 PM, 8/10/2023 3:19:37 PM, 8/10/2023 3:19:07 PM",No
DLLHOST.EXE-C2520342.pf,8/10/2023 8:00:40 AM,8/10/2023 8:00:40 AM,"6,039",DLLHOST.EXE,C:\Windows\System32\dllhost.exe,1,8/10/2023 8:00:35 AM,No
DLLHOST.EXE-F8F2B7B0.pf,8/10/2023 1:29:01 PM,8/10/2023 3:16:57 PM,"5,096",DLLHOST.EXE,C:\Windows\SysWOW64\dllhost.exe,4,"8/10/2023 3:16:51 PM, 8/10/2023 1:41:16 PM, 8/10/2023 1:29:34 PM, 8/10/2023 1:28:56 PM",No
DPTF_HELPER.EXE-EAD94DA8.pf,8/10/2023 7:58:44 AM,8/10/2023 7:58:44 AM,"3,912",DPTF_HELPER.EXE,C:\Windows\System32\DRIVERSTORE\FILEREPOSITORY\DPTF_CPU.INF_AMD64_C2C5B0E17A28A48F\DPTF_HELPER.EXE,1,8/10/2023 7:58:34 AM,No
DVASSTOOL.EXE-29E3D633.pf,6/12/2023 11:29:20 PM,8/10/2023 4:22:48 PM,"10,496",DVASSTOOL.EXE,C:\PROGRAM FILES\TREND MICRO\CLOUD ENDPOINT\modules\DVASSBRIDGEMODULE\DVASSTOOL.EXE,"1,919","8/10/2023 4:22:47 PM, 8/10/2023 3:52:47 PM, 8/10/2023 3:22:46 PM, 8/10/2023 2:52:46 PM, 8/10/2023 2:22:46 PM, 8/10/2023 1:52:46 PM, 8/10/2023 1:22:46 PM, 8/10/2023 12:52:46 PM",No
DZ31CG.06.02.00.00.EXE-A5E77064.pf,6/21/2023 2:25:03 PM,6/21/2023 2:26:08 PM,"10,465",,,2,"6/21/2023 2:25:59 PM, 6/21/2023 2:24:53 PM",No
DZCG.01.10.00.00.EXE-945FE855.pf,7/28/2023 8:30:27 AM,7/28/2023 8:31:48 AM,"17,977",,,2,"7/28/2023 8:31:38 AM, 7/28/2023 8:30:17 AM",No
ELECTION SAVER.EXE-6F983F98.pf,6/7/2023 2:13:44 PM,8/2/2023 4:43:12 PM,"50,434",ELECTION SAVER.EXE,C:\PROGRAM FILES\ELECTION SAVER\ELECTION SAVER.EXE,18,"8/2/2023 4:43:02 PM, 8/2/2023 4:38:07 PM, 8/2/2023 4:31:20 PM, 8/2/2023 4:13:35 PM, 8/2/2023 4:10:03 PM, 8/2/2023 4:00:36 PM, 8/2/2023 3:51:14 PM, 8/2/2023 3:42:54 PM",No
ELECTION SAVER.EXE-F50733E2.pf,7/17/2023 2:04:50 PM,8/2/2023 4:42:12 PM,"59,294",ELECTION SAVER.EXE,C:\Users\nmoyer\ONEDRIVE - CITY OF ANN ARBOR\DOCUMENTS\GitHub\ELECTION-FILE-SAVER\ELECTION SAVER\ELECTION SAVER\bin\Debug\ELECTION SAVER.EXE,21,"8/2/2023 4:42:03 PM, 8/2/2023 2:22:11 PM, 7/17/2023 4:30:59 PM, 7/17/2023 4:18:22 PM, 7/17/2023 3:47:00 PM, 7/17/2023 3:40:13 PM, 7/17/2023 3:32:48 PM, 7/17/2023 3:19:29 PM",No
EXCEL.EXE-36952AF2.pf,6/7/2023 10:50:01 AM,8/9/2023 10:10:32 AM,"140,950",EXCEL.EXE,C:\PROGRAM FILES\MICROSOFT OFFICE\root\Office16\EXCEL.EXE,34,"8/9/2023 10:10:28 AM, 8/8/2023 9:19:23 AM, 8/4/2023 8:22:28 AM, 8/4/2023 8:22:25 AM, 8/2/2023 3:52:03 PM, 8/1/2023 10:28:41 AM, 8/1/2023 10:24:40 AM, 8/1/2023 10:24:37 AM",No
EXPLORER.EXE-03C49D11.pf,6/6/2023 3:34:26 PM,8/10/2023 1:40:05 PM,"97,024",EXPLORER.EXE,C:\Windows\explorer.exe,117,"8/10/2023 1:39:55 PM, 8/10/2023 1:28:55 PM, 8/10/2023 1:25:54 PM, 8/10/2023 10:09:05 AM, 8/9/2023 1:58:08 PM, 8/9/2023 1:44:51 PM, 8/9/2023 11:22:26 AM, 8/9/2023 8:27:12 AM",No
FILECOAUTH.EXE-C67B6192.pf,8/10/2023 8:01:07 AM,8/10/2023 3:17:49 PM,"22,600",FILECOAUTH.EXE,C:\PROGRAM FILES\MICROSOFT ONEDRIVE\23.153.0724.0003\FILECOAUTH.EXE,30,"8/10/2023 3:17:39 PM, 8/10/2023 2:31:36 PM, 8/10/2023 2:24:35 PM, 8/10/2023 2:19:17 PM, 8/10/2023 2:03:22 PM, 8/10/2023 1:59:19 PM, 8/10/2023 1:45:13 PM, 8/10/2023 1:25:58 PM",No
FIREFOX.EXE-25FC0A66.pf,6/7/2023 3:48:55 PM,6/7/2023 3:49:18 PM,"59,972",FIREFOX.EXE,C:\PROGRAM FILES\MOZILLA FIREFOX\firefox.exe,13,"6/7/2023 3:49:08 PM, 6/7/2023 3:49:04 PM, 6/7/2023 3:49:03 PM, 6/7/2023 3:49:00 PM, 6/7/2023 3:49:00 PM, 6/7/2023 3:48:58 PM, 6/7/2023 3:48:57 PM, 6/7/2023 3:49:00 PM",No
FOLDER.EXE-E8C9CCB9.pf,6/8/2023 4:15:37 PM,6/8/2023 4:15:37 PM,"9,307",FOLDER.EXE,C:\PROGRAM FILES (X86)\VISIONAIR\VISIONRECORDS\Folder.exe,1,6/8/2023 4:15:26 PM,No
G2MLAUNCHER.EXE-D7A9940D.pf,6/15/2023 1:01:01 PM,6/15/2023 1:01:01 PM,"22,688",G2MLAUNCHER.EXE,C:\Users\nmoyer\AppData\Local\GOTOMEETING\19950\G2MLAUNCHER.EXE,1,6/15/2023 1:00:51 PM,No
G2MSTART.EXE-4A03B0C9.pf,6/15/2023 1:00:59 PM,6/15/2023 1:00:59 PM,"14,549",G2MSTART.EXE,C:\Users\nmoyer\AppData\Local\GOTOMEETING\19950\g2mstart.exe,1,6/15/2023 1:00:49 PM,No
G2MUPDATE.EXE-569316A2.pf,6/15/2023 2:49:01 PM,8/10/2023 3:49:02 PM,"19,615",G2MUPDATE.EXE,C:\Users\nmoyer\AppData\Local\GOTOMEETING\19950\G2MUPDATE.EXE,650,"8/10/2023 3:49:02 PM, 8/10/2023 2:49:02 PM, 8/10/2023 1:49:01 PM, 8/10/2023 12:49:01 PM, 8/10/2023 11:49:01 AM, 8/10/2023 10:49:01 AM, 8/10/2023 9:49:01 AM, 8/10/2023 8:49:01 AM",No
G2MUPLOAD.EXE-7EDF5CE4.pf,6/15/2023 3:46:02 PM,8/10/2023 3:46:03 PM,"18,716",G2MUPLOAD.EXE,C:\Users\nmoyer\AppData\Local\GOTOMEETING\19950\G2MUPLOAD.EXE,314,"8/10/2023 3:46:02 PM, 8/10/2023 1:46:01 PM, 8/10/2023 11:46:01 AM, 8/10/2023 9:46:01 AM, 8/9/2023 5:46:02 PM, 8/9/2023 3:46:02 PM, 8/9/2023 1:46:01 PM, 8/9/2023 11:46:01 AM",No
GIT-LFS.EXE-F3BC1BD2.pf,8/10/2023 2:16:14 PM,8/10/2023 2:16:14 PM,"8,032",GIT-LFS.EXE,C:\Users\nmoyer\AppData\Local\GITHUBDESKTOP\APP-3.2.7\RESOURCES\app\git\mingw64\libexec\git-core\git-lfs.exe,1,8/10/2023 2:16:12 PM,No
GIT-REMOTE-HTTPS.EXE-0CD47A98.pf,8/10/2023 2:15:54 PM,8/10/2023 4:21:09 PM,"6,813",GIT-REMOTE-HTTPS.EXE,C:\Users\nmoyer\AppData\Local\GITHUBDESKTOP\APP-3.2.7\RESOURCES\app\git\mingw64\bin\GIT-REMOTE-HTTPS.EXE,12,"8/10/2023 4:21:06 PM, 8/10/2023 4:17:42 PM, 8/10/2023 3:47:21 PM, 8/10/2023 3:16:59 PM, 8/10/2023 3:16:58 PM, 8/10/2023 2:46:37 PM, 8/10/2023 2:46:36 PM, 8/10/2023 2:16:23 PM",No
GIT-SH-I18N--ENVSUBST.EXE-743818F0.pf,8/10/2023 2:16:09 PM,8/10/2023 2:16:10 PM,"5,146",GIT-SH-I18N--ENVSUBST.EXE,C:\Users\nmoyer\AppData\Local\GITHUBDESKTOP\APP-3.2.7\RESOURCES\app\git\mingw64\bin\GIT-SH-I18N--ENVSUBST.EXE,2,"8/10/2023 2:16:10 PM, 8/10/2023 2:16:09 PM",No
GIT.EXE-2B394613.pf,8/10/2023 2:15:49 PM,8/10/2023 4:20:45 PM,"7,400",GIT.EXE,C:\Users\nmoyer\AppData\Local\GITHUBDESKTOP\APP-3.2.7\RESOURCES\app\git\mingw64\bin\git.exe,32,"8/10/2023 4:20:45 PM, 8/10/2023 4:17:42 PM, 8/10/2023 4:17:42 PM, 8/10/2023 4:17:43 PM, 8/10/2023 4:13:30 PM, 8/10/2023 4:13:30 PM, 8/10/2023 4:13:30 PM, 8/10/2023 4:13:30 PM",No
GIT.EXE-85534482.pf,8/10/2023 2:15:49 PM,8/10/2023 4:20:45 PM,"2,893",GIT.EXE,C:\Users\nmoyer\AppData\Local\GITHUBDESKTOP\APP-3.2.7\RESOURCES\app\git\cmd\git.exe,28,"8/10/2023 4:20:45 PM, 8/10/2023 4:17:42 PM, 8/10/2023 4:13:31 PM, 8/10/2023 4:13:30 PM, 8/10/2023 4:13:30 PM, 8/10/2023 4:13:30 PM, 8/10/2023 4:13:30 PM, 8/10/2023 4:13:30 PM",No
GIT.EXE-EEDABAD9.pf,8/10/2023 2:16:36 PM,8/10/2023 4:38:34 PM,"4,456",GIT.EXE,C:\PROGRAM FILES\MICROSOFT VISUAL STUDIO\2022\COMMUNITY\Common7\IDE\COMMONEXTENSIONS\MICROSOFT\TEAMFOUNDATION\TEAM EXPLORER\Git\mingw64\bin\git.exe,27,"8/10/2023 4:38:34 PM, 8/10/2023 4:32:25 PM, 8/10/2023 4:26:55 PM, 8/10/2023 4:20:02 PM, 8/10/2023 4:16:01 PM, 8/10/2023 4:09:37 PM, 8/10/2023 4:03:42 PM, 8/10/2023 3:47:22 PM",No
GITHUBDESKTOP.EXE-01E39B47.pf,6/7/2023 2:00:45 PM,7/17/2023 1:54:12 PM,"53,054",GITHUBDESKTOP.EXE,C:\USERS\NMOYER\APPDATA\LOCAL\GITHUBDESKTOP\APP-3.2.3\GITHUBDESKTOP.EXE,6,"7/17/2023 1:54:10 PM, 6/14/2023 1:21:23 PM, 6/8/2023 11:31:55 AM, 6/7/2023 2:01:14 PM, 6/7/2023 2:00:45 PM, 6/7/2023 2:00:43 PM",Yes
GITHUBDESKTOP.EXE-1B2D9704.pf,6/6/2023 4:40:41 PM,6/6/2023 4:40:51 PM,"42,569",GITHUBDESKTOP.EXE,C:\Users\nmoyera\AppData\Local\GITHUBDESKTOP\APP-3.2.3\GITHUBDESKTOP.EXE,2,"6/6/2023 4:40:41 PM, 6/6/2023 4:40:40 PM",No
GITHUBDESKTOP.EXE-4C40E779.pf,6/8/2023 11:31:56 AM,8/10/2023 2:15:47 PM,"9,129",GITHUBDESKTOP.EXE,C:\Users\nmoyer\AppData\Local\GITHUBDESKTOP\APP-3.2.7\GITHUBDESKTOP.EXE,9,"8/10/2023 2:15:46 PM, 8/9/2023 1:47:38 PM, 8/4/2023 11:17:45 AM, 8/4/2023 9:07:43 AM, 8/2/2023 4:48:30 PM, 8/2/2023 2:11:51 PM, 7/17/2023 1:46:07 PM, 6/14/2023 1:21:22 PM",No
GITHUBDESKTOP.EXE-D2092C9B.pf,8/4/2023 9:07:53 AM,8/10/2023 2:15:56 PM,"47,794",GITHUBDESKTOP.EXE,C:\Users\nmoyer\AppData\Local\GITHUBDESKTOP\APP-3.2.7\GITHUBDESKTOP.EXE,4,"8/10/2023 2:15:46 PM, 8/9/2023 1:47:38 PM, 8/4/2023 11:17:45 AM, 8/4/2023 9:07:43 AM",No
GITHUBDESKTOP.EXE-D2092C9C.pf,8/10/2023 2:15:57 PM,8/10/2023 2:15:57 PM,"22,165",GITHUBDESKTOP.EXE,C:\Users\nmoyer\AppData\Local\GITHUBDESKTOP\APP-3.2.7\GITHUBDESKTOP.EXE,1,8/10/2023 2:15:47 PM,No
GITHUBDESKTOP.EXE-D2092C9D.pf,8/10/2023 2:15:57 PM,8/10/2023 2:17:49 PM,"28,162",GITHUBDESKTOP.EXE,C:\Users\nmoyer\AppData\Local\GITHUBDESKTOP\APP-3.2.7\GITHUBDESKTOP.EXE,2,"8/10/2023 2:17:47 PM, 8/10/2023 2:15:47 PM",No
GITHUBDESKTOP.EXE-D2092CA3.pf,8/10/2023 2:15:57 PM,8/10/2023 2:15:57 PM,"10,938",GITHUBDESKTOP.EXE,C:\Users\nmoyer\AppData\Local\GITHUBDESKTOP\APP-3.2.7\GITHUBDESKTOP.EXE,1,8/10/2023 2:15:47 PM,No
GITHUBDESKTOP.EXE-DDFFC846.pf,8/2/2023 2:12:01 PM,8/2/2023 2:12:01 PM,"39,099",GITHUBDESKTOP.EXE,C:\Users\nmoyer\AppData\Local\GITHUBDESKTOP\APP-3.2.6\GITHUBDESKTOP.EXE,1,8/2/2023 2:11:51 PM,No
GITHUBDESKTOP.EXE-F5ECFF9C.pf,6/14/2023 1:24:57 PM,8/2/2023 2:16:11 PM,"46,463",GITHUBDESKTOP.EXE,C:\USERS\NMOYER\APPDATA\LOCAL\GITHUBDESKTOP\APP-3.2.4\GITHUBDESKTOP.EXE,4,"8/2/2023 2:16:10 PM, 7/17/2023 1:46:07 PM, 6/14/2023 1:26:54 PM, 6/14/2023 1:24:55 PM",Yes
GOOGLEUPDATE.EXE-62E5E10F.pf,8/9/2023 7:35:05 PM,8/10/2023 2:49:01 AM,"8,853",GOOGLEUPDATE.EXE,C:\PROGRAM FILES (X86)\Google\Update\GOOGLEUPDATE.EXE,8,"8/10/2023 2:48:51 AM, 8/10/2023 2:48:51 AM, 8/10/2023 12:07:52 AM, 8/10/2023 12:07:51 AM, 8/9/2023 8:19:04 PM, 8/9/2023 8:19:04 PM, 8/9/2023 7:35:05 PM, 8/9/2023 7:35:05 PM",No
GOTO WEBINAR OPENER.EXE-AAD99DCA.pf,6/15/2023 1:00:42 PM,6/15/2023 1:00:42 PM,"24,970",GOTO WEBINAR OPENER.EXE,C:\USERS\NMOYER\DOWNLOADS\GOTO WEBINAR OPENER.EXE,1,6/15/2023 1:00:32 PM,Yes
GPUPDATE.EXE-AD7738E4.pf,6/7/2023 9:53:24 AM,8/10/2023 3:54:05 PM,"4,302",GPUPDATE.EXE,C:\Windows\System32\gpupdate.exe,"1,102","8/10/2023 3:53:55 PM, 8/10/2023 3:10:44 PM, 8/10/2023 2:18:55 PM, 8/10/2023 1:37:45 PM, 8/10/2023 12:43:55 PM, 8/10/2023 12:04:44 PM, 8/10/2023 11:08:55 AM, 8/10/2023 10:31:44 AM",No
GREENSHOT-INSTALLER-1.2.10.6--5AA24089.pf,6/6/2023 5:17:36 PM,6/6/2023 5:17:36 PM,"6,265",GREENSHOT-INSTALLER-1.2.10.6-RELEASE.TMP,C:\USERS\NMOYERA\APPDATA\LOCAL\TEMP\IS-U74CL.TMP\GREENSHOT-INSTALLER-1.2.10.6-RELEASE.TMP,1,6/6/2023 5:17:26 PM,Yes
GREENSHOT-INSTALLER-1.2.10.6--88818241.pf,6/6/2023 5:17:36 PM,6/6/2023 5:17:36 PM,"8,375",GREENSHOT-INSTALLER-1.2.10.6-RELEASE.TMP,C:\USERS\NMOYERA\APPDATA\LOCAL\TEMP\IS-U74CL.TMP\GREENSHOT-INSTALLER-1.2.10.6-RELEASE.TMP,1,6/6/2023 5:17:26 PM,Yes
GREENSHOT.EXE-B0EF5BD6.pf,6/6/2023 5:20:37 PM,8/10/2023 7:59:21 AM,"55,409",GREENSHOT.EXE,C:\PROGRAM FILES\GREENSHOT\GREENSHOT.EXE,33,"8/10/2023 7:59:11 AM, 8/8/2023 7:59:13 AM, 8/7/2023 1:46:26 PM, 8/4/2023 11:09:43 AM, 8/4/2023 7:58:49 AM, 8/3/2023 7:58:46 AM, 8/2/2023 8:30:05 AM, 8/2/2023 8:01:43 AM",No
GREENSHOTOCRCOMMAND.EXE-F99CDA71.pf,8/10/2023 7:59:13 AM,8/10/2023 7:59:13 AM,"7,931",GREENSHOTOCRCOMMAND.EXE,C:\PROGRAM FILES\GREENSHOT\Plugins\GREENSHOTOCRPLUGIN\GREENSHOTOCRCOMMAND.EXE,1,8/10/2023 7:59:13 AM,No
HELPPANE.EXE-5A92E3D5.pf,6/16/2023 8:29:44 AM,6/16/2023 8:29:44 AM,"14,798",HELPPANE.EXE,C:\Windows\HelpPane.exe,1,6/16/2023 8:29:34 AM,No
HH.EXE-603A5034.pf,7/14/2023 1:13:23 PM,7/14/2023 1:13:23 PM,"26,861",HH.EXE,C:\Windows\hh.exe,1,7/14/2023 1:13:13 PM,No
HP.EASYSTART.EXE-3C9A0ECA.pf,6/14/2023 10:41:42 AM,6/14/2023 10:41:42 AM,"65,701",HP.EASYSTART.EXE,C:\USERS\NMOYER\APPDATA\LOCAL\TEMP\7ZS4155\HPEASYSTART\HP.EASYSTART.EXE,1,6/14/2023 10:41:33 AM,Yes
HP_LJ_PRO_MFP_M426F-M427F-PCL-935D663B.pf,8/8/2023 1:50:12 PM,8/8/2023 1:51:13 PM,"7,100",HP_LJ_PRO_MFP_M426F-M427F-PCL6_PRINT_DRIVER_NO_INSTALLER-19133_904-606_1.EXE,C:\USERS\NMOYER\DOWNLOADS\HP_LJ_PRO_MFP_M426F-M427F-PCL6_PRINT_DRIVER_NO_INSTALLER-19133_904-606_1.EXE,2,"8/8/2023 1:51:06 PM, 8/8/2023 1:50:07 PM",Yes
HP_LJ_PRO_MFP_M426F-M427F-PCL-D406ECBF.pf,8/8/2023 1:51:34 PM,8/8/2023 1:51:34 PM,"27,754",HP_LJ_PRO_MFP_M426F-M427F-PCL6_V3_WIN8PLUS_FULL_SOLUTION-22049_103-2.EXE,C:\USERS\NMOYER\DOWNLOADS\HP_LJ_PRO_MFP_M426F-M427F-PCL6_V3_WIN8PLUS_FULL_SOLUTION-22049_103-2.EXE,1,8/8/2023 1:51:27 PM,Yes
HPDCSETUP.EXE-68BF1488.pf,8/10/2023 7:59:36 AM,8/10/2023 4:04:07 PM,"11,189",HPDCSETUP.EXE,C:\Windows\System32\DRIVERSTORE\FILEREPOSITORY\HPCUSTOMCAPCOMP.INF_AMD64_9BCF549AB995F316\x64\HPDCSETUP.EXE,3,"8/10/2023 4:04:06 PM, 8/10/2023 1:05:36 PM, 8/10/2023 7:59:34 AM",No
HPEASYSTART-13.6.5-DJ3700_40_-82BD9557.pf,6/14/2023 10:39:55 AM,6/14/2023 10:39:55 AM,"27,945",HPEASYSTART-13.6.5-DJ3700_40_16_1234_1_WEBPACK.EXE,C:\Users\nmoyer\DOWNLOADS\HPEASYSTART-13.6.5-DJ3700_40_16_1234_1_WEBPACK.EXE,1,6/14/2023 10:39:53 AM,No
